"start";"end";"deviceid";"1- Onde o sr.(a) reside (mora)?";"1.1- Estado:";"1.1- País:";"2- Sexo:";"3- Qual a sua faixa etária?";"4- Qual sua escolaridade?";"5- Qual sua profissão? (ocupação principal)*";"6- Qual moeda você recebe seus rendimentos?";"6.1- Faixa de renda?";"6.1- Valor mensal/anual:";"7- Qual seu estado civil?";"8- Qual sua orientação sexual?";"9- Com quem está viajando?";"10- Com quantas pessoas está viajando?";"11- Quanto tempo passou ou está programado para passar nessa cidade?";"11.1- Quantos dias?";"11.1- Quantos meses?";"12- Qual meio de transporte você utilizou para chegar até este destino?";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus de linha";"12- Qual meio de transporte você utilizou para chegar até este destino?/Ônibus fretado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro alugado";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião Fretado (charter)";"12- Qual meio de transporte você utilizou para chegar até este destino?/Outros";"12- Qual meio de transporte você utilizou para chegar até este destino?/Carro próprio";"12- Qual meio de transporte você utilizou para chegar até este destino?/Moto";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transfer/receptivo";"12- Qual meio de transporte você utilizou para chegar até este destino?/Transporte coletivo/van";"12- Qual meio de transporte você utilizou para chegar até este destino?/Avião";"12.1- Qual?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Outros";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro alugado";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Buggy";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Carro/moto própria";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Moto táxi";"13 - Qual meio de transporte você utilizou para se locomover por essa cidade e outras localidades?/Quadriciclo";"13.1- Quais?";"14- Qual o meio de hospedagem utilizado?";"15- Qual foi o motivo/ atrativo da sua viagem?";"15.1- Quais?";"16- Qual foi a influência para sua escolha por essa cidadel?";"16.1- Qual?";"17- Como organizou a viagem?";"17.1- Quais?";"18- Você usou algum serviço especializado em informações turísticas?";"18.1- Onde?";"19- Você utilizou algum serviço de guia ou acompanhante de turismo?";"19.1- Para quais serviços?";"19.1- Para quais serviços?/Concierge";"19.1- Para quais serviços?/Passeios de buggy";"19.1- Para quais serviços?/Outros";"19.1- Para quais serviços?/Passeios em atrativos turísticos";"19.1- Para quais serviços?/City tour/receptivo";"19.2- Quais?";"20- Você fez algum passeio?";"20.1- Quais?";"20.1- Quais?/Outros";"20.1- Quais?/Jardineira";"20.1- Quais?/Catamarã/lancha";"20.1- Quais?/Buggy";"20.1- Quais?/Quatriciclo";"20.1- Quais?/Pau de arara";"20.2- Quais?";"20.3- Como ficou sabendo do passeio?";"Condições do transporte";"Condutor/guia";"Roteiro do passeio";"Preço do passeio";"20.1- Por quê?";"21- Quais os atrativos visitados?";"21- Quais os atrativos visitados?/Santuario ecológico";"21- Quais os atrativos visitados?/Nenhum";"21- Quais os atrativos visitados?/Praias";"21- Quais os atrativos visitados?/Mirantes";"21- Quais os atrativos visitados?/Outros";"21- Quais os atrativos visitados?/Chapadão";"21- Quais os atrativos visitados?/Fazenda do camarão";"21- Quais os atrativos visitados?/Lagoa Guaraira";"21- Quais os atrativos visitados?/Projeto Tamar";"22- Viajou para outros municípios ou localidades do RN? Quais?";"22.1- Quais?";"23- É sua primeira vez nessa cidade?";"24- Retornaria a essa cidade?";"24.1- Por quê?";"25- Recomendaria a cidade aos amigos?";"Hospedagem";"Alimentação";"Transporte";"Passeios e lazer";"Compras";"Outros";"27- Como avalia os preços dos bens e serviços adquiridos nesta localidade?";"28- Qualifique os itens abaixo, em uma escala de 1 a 5 para os seguintes quesitos nesta localidade, quanto à:";"Atrativos naturais";"Patrimônio cultural";"Manifestações culturais";"Equipamentos de lazer";"Passeios diversos";"Serviços de receptivo";"Informações turísticas";"Guias de turismo";"Meios de hospedagem";"Locadora de veículos";"Restaurantes/bares";"Locadora de veículos";"Compras/comércio";"Diversões noturnas";"Acolhida do povo";"Atendimento dos serviços";"Acessibilidade";"Comunicações";"Sinalização urbana e turística";"Limpeza pública";"Segurança pública";"Transporte público";"Táxi/ Uber/ Transfer";"Rodoviária";"Aeroporto (acesso)";"Aeroporto (estrutura)";"Nome";"Identificação (Companhia/vôo, ônibus/linha ou placa do veículo)";"__version__";"_id";"_uuid";"_submission_time";"_index"
"2016-12-26T01:51:40.975-02";"2016-12-27T18:20:28.641-02";"866523028526360";"Estrangeiro";"";"ARG";"Masculino";"26 a 35 anos";"Técnico";"Iniciativa privada";"Outros";"";"";"Solteiro(a)";"Heterossexual";"Amigos";"03- três";"Dias";"10";"";"Avião Transporte coletivo/van";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"A pé";"Hostel/Albergue";"Aventura e natureza";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Chapadão Mirantes";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Não";"";"Sim";"Sim";"Belezas naturais";"Sim";"350";"200";"1900";"0";"0";"0";"Elevados";"";"5";"3";"3";"4";"5";"?";"4";"?";"5";"?";"5";"?";"4";"5";"5";"5";"1";"4";"2";"2";"2";"2";"?";"";"2";"5";"Martin";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588873";"fa527f3f-672d-4e96-8e40-18890e01259b";"2016-12-27T21:21:47";"200"
"2016-12-26T02:17:58.234-02";"2016-12-27T18:20:37.084-02";"866523028526360";"Brasileiro";"PB";"";"Feminino";"Acima de 65 anos";"Médio Completo";"Aposentado/Pensionista";"Real";"R$1.801,00 a R$3.500,00";"";"Viúvo(a)";"Heterossexual";"Família";"05- cinco";"Dias";"6";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Hotel/resort";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Lagoa Guaraira Santuario ecológico";"1";"0";"1";"0";"0";"0";"0";"1";"0";"Sim";"Natal";"Não";"Sim";"Belezas naturais, cidade bonita";"Sim";"";"";"";"";"";"";"Normais";"";"5";"5";"?";"5";"?";"5";"4";"?";"5";"?";"5";"?";"5";"?";"4";"4";"1";"5";"2";"2";"1";"?";"?";"?";"?";"?";"Aparecida";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588874";"b83b4537-079d-4052-9030-4a00bd3e589e";"2016-12-27T21:21:48";"201"
"2016-12-26T02:44:49.310-02";"2016-12-27T18:20:44.389-02";"866523028526360";"Brasileiro";"CE";"";"Masculino";"26 a 35 anos";"Superior";"Funcionário público";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"01- uma";"Dias";"8";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Pousada/chalés";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Propaganda";"5";"5";"4";"4";"";"Praias Chapadão Mirantes";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Não";"";"Sim";"Sim";"Muito legal";"Sim";"";"";"";"";"";"";"Normais";"";"5";"5";"4";"5";"5";"?";"5";"?";"5";"?";"5";"?";"4";"5";"5";"4";"2";"4";"2";"1";"1";"?";"?";"?";"?";"?";"Gilmar";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588875";"07f00a35-9a95-421f-b698-7ad2ddf8585d";"2016-12-27T21:21:49";"202"
"2016-12-26T03:12:54.426-02";"2016-12-27T18:20:51.363-02";"866523028526360";"Brasileiro";"GO";"";"Masculino";"26 a 35 anos";"Pós-Graduação";"Iniciativa privada";"Real";"R$3.501,00 a R$8.800,00";"";"União Estável";"Heterossexual";"Companheiro(a)";"01- uma";"Dias";"8";"";"Avião";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Sol e praia";"";"Internet";"";"Sozinho/internet";"";"Sim";"Cvc";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Praias Mirantes";"0";"0";"1";"1";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Belas praias";"Sim";"0";"0";"0";"0";"0";"0";"Normais";"";"5";"3";"3";"5";"5";"?";"4";"4";"5";"?";"4";"?";"4";"5";"4";"4";"1";"3";"1";"2";"1";"?";"4";"?";"1";"5";"Roberto";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588876";"65679d74-c874-4c67-8edd-305a23395720";"2016-12-27T21:21:49";"203"
"2016-12-26T03:35:56.222-02";"2016-12-27T18:20:59.933-02";"866523028526360";"Brasileiro";"PA";"";"Feminino";"18 a 25 anos";"Superior Incompleto";"Iniciativa privada";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Bissexual";"Companheiro(a)";"01- uma";"Dias";"10";"";"Avião Ônibus fretado";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"A pe";"Pousada/chalés";"Sol e praia";"";"Agência de viagem";"";"Agência de viagens";"";"Sim";"Cvc";"Não";"";"";"";"";"";"";"";"Sim";"Quatriciclo";"0";"0";"0";"0";"1";"0";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Chapadão Fazenda do camarão Lagoa Guaraira Mirantes";"0";"0";"1";"1";"0";"1";"1";"1";"0";"Não";"";"Sim";"Sim";"Belezas naturais e a noite é ótima.";"Sim";"0";"1000";"1300";"100";"0";"0";"Normais";"";"5";"4";"4";"4";"5";"4";"4";"5";"5";"?";"5";"?";"4";"5";"5";"5";"2";"5";"2";"3";"1";"2";"?";"?";"1";"5";"Lara";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588877";"54cb8e9f-a029-4e37-a657-5cd7b874a034";"2016-12-27T21:21:50";"204"
"2016-12-26T04:01:23.452-02";"2016-12-27T18:21:06.929-02";"866523028526360";"Brasileiro";"BA";"";"Masculino";"26 a 35 anos";"Médio Completo";"Autônomo";"Real";"R$881,00 a R$1.800,00";"";"Solteiro(a)";"Homossexual";"Companheiro(a)";"01- uma";"Dias";"8";"";"Avião";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Taxi e a pé";"Flat/ apart-hotel";"Outros";"Balada";"Outros";"Amigos";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Sim";"Sim";"Muito agradavel";"Sim";"700";"300";"800";"0";"180";"0";"Normais";"";"5";"4";"4";"4";"?";"?";"?";"?";"5";"?";"5";"?";"4";"5";"5";"5";"3";"4";"3";"3";"2";"?";"5";"?";"2";"4";"Matheus";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588878";"a913f189-6e36-450b-aa89-517d9c4611e5";"2016-12-27T21:21:51";"205"
"2016-12-26T04:10:27.367-02";"2016-12-27T18:21:14.454-02";"866523028526360";"Brasileiro";"RJ";"";"Feminino";"26 a 35 anos";"Pós-Graduação";"Professor";"Real";"R$3.501,00 a R$8.800,00";"";"Solteiro(a)";"Heterossexual";"Amigos";"02- duas";"Dias";"10";"";"Avião";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Carro do amigo";"Flat/ apart-hotel";"Aventura e natureza";"";"Outros";"Amigos e réveillon";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Outros";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"Natal";"Sim";"Sim";"Gostou";"Sim";"600";"400";"1800";"0";"0";"0";"Normais";"";"5";"4";"4";"5";"5";"3";"5";"4";"5";"?";"5";"?";"4";"5";"5";"5";"2";"5";"3";"3";"1";"?";"?";"?";"1";"5";"Karina";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588879";"7c19b953-2903-4acd-b32f-bafb1c738d04";"2016-12-27T21:21:52";"206"
"2016-12-26T04:18:24.774-02";"2016-12-27T18:21:21.395-02";"866523028526360";"Brasileiro";"PE";"";"Masculino";"";"Superior";"Empresário";"Real";"R$8.801,00 a R$18.000,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"12";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Hotel/resort";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Lagoa Guaraira Mirantes";"0";"0";"1";"1";"0";"0";"0";"1";"0";"Sim";"Mossoró";"Não";"Sim";"Belezas naturais";"Sim";"4000";"2000";"400";"500";"300";"0";"Normais";"";"5";"5";"5";"5";"5";"5";"4";"4";"5";"?";"5";"?";"5";"4";"5";"4";"2";"5";"1";"3";"1";"?";"?";"?";"?";"?";"Mário";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588880";"918d7042-a3b4-41d7-a702-452d2f9e3825";"2016-12-27T21:21:52";"207"
"2016-12-26T04:24:36.456-02";"2016-12-27T18:21:31.173-02";"866523028526360";"Brasileiro";"RN";"";"Masculino";"18 a 25 anos";"Superior Incompleto";"Estudante";"Real";"R$881,00 a R$1.800,00";"";"Solteiro(a)";"Heterossexual";"Sozinho";"Nenhuma";"Dias";"10";"";"Ônibus de linha";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Outros";"1";"0";"0";"0";"0";"0";"A pe";"Casa de parentes/Amigos";"Aventura e natureza";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias Chapadão";"0";"0";"1";"0";"0";"1";"0";"0";"0";"Sim";"Varios";"Não";"Sim";"Vida noturna e belezas naturais";"Sim";"0";"200";"30";"0";"0";"0";"Elevados";"";"5";"5";"5";"5";"5";"?";"?";"?";"5";"?";"5";"?";"5";"5";"5";"5";"4";"5";"3";"3";"3";"1";"?";"2";"?";"?";"Ramon";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588881";"3fb7608d-d6d2-4eef-935f-3256962278ef";"2016-12-27T21:21:53";"208"
"2016-12-26T04:28:42.500-02";"2016-12-27T18:21:38.373-02";"866523028526360";"Brasileiro";"CE";"";"Masculino";"36 a 50 anos";"Técnico";"E-commerce/Digital Influencer";"Real";"R$881,00 a R$1.800,00";"";"Solteiro(a)";"Heterossexual";"Amigos";"02- duas";"Dias";"9";"";"Carro alugado";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Carro/moto própria Outros";"1";"0";"0";"1";"0";"0";"A pe";"Hostel/Albergue";"Aventura e natureza";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Não";"";"Não";"Sim";"Belezas naturais, voda noturna e gente bonita";"Sim";"400";"300";"70";"0";"0";"0";"Normais";"";"5";"5";"5";"4";"?";"?";"5";"?";"5";"?";"5";"?";"4";"5";"5";"5";"3";"4";"3";"3";"2";"?";"?";"?";"?";"?";"Magnos";"";"vHZpya9YwWnPpMmMnrYA6m";"5588882";"1219bb6a-ef6c-4c6f-8ec4-6d3300c71f2d";"2016-12-27T21:21:54";"209"
"2016-12-26T04:35:03.984-02";"2016-12-27T18:21:46.555-02";"866523028526360";"Brasileiro";"PB";"";"Feminino";"36 a 50 anos";"Superior";"Funcionário público";"Real";"R$3.501,00 a R$8.800,00";"";"Casado(a)";"Heterossexual";"Família";"04- quatro";"Dias";"15";"";"Carro próprio";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Carro/moto própria";"0";"0";"0";"1";"0";"0";"";"Flat/ apart-hotel";"Sol e praia";"";"Internet";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Viajava com crianças";"Praias Santuario ecológico";"1";"0";"1";"0";"0";"0";"0";"0";"0";"Sim";"Natal";"Sim";"Sim";"Belezas naturais estrutura da cidade agradavel";"Sim";"3000";"1500";"300";"0";"0";"0";"Normais";"";"5";"5";"5";"5";"5";"5";"5";"5";"5";"?";"5";"?";"5";"5";"5";"5";"3";"5";"2";"3";"3";"?";"?";"?";"?";"?";"Albania";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588883";"bcbeb477-5dab-4c59-a70b-462fb2f11fde";"2016-12-27T21:21:55";"210"
"2016-12-21T11:44:15.141-02";"2016-12-26T18:08:42.419-02";"866523028526097";"Estrangeiro";"";"Argentina";"Feminino";"18 a 25 anos";"Médio Completo";"Comércio";"Outros";"";"6000";"Solteiro(a)";"Bissexual";"Sozinho";"Nenhuma";"Meses";"";"2";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"A pe";"Casa de parentes/Amigos";"Sol e praia";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha";"0";"0";"1";"0";"0";"0";"";"Propaganda";"5";"5";"5";"5";"";"Praias Outros";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Sim";"Natal, barra do cunhau";"Sim";"Sim";"Belezas naturais, noite de pipa...";"Sim";"0";"2000";"";"1200";"500";"";"Normais";"";"5";"5";"5";"4";"5";"5";"3";"3";"?";"?";"5";"?";"3";"4";"5";"3";"2";"3";"3";"5";"3";"4";"4";"5";"3";"5";"Cielo Arau";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588913";"68a8f46e-b77b-4eed-a2bf-122565975d0b";"2016-12-27T21:33:32";"211"
"2016-12-26T09:16:54.738-02";"2016-12-26T18:08:50.282-02";"866523028526097";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Superior";"Indústria";"Real";"R$8.801,00 a R$18.000,00";"";"Casado(a)";"Heterossexual";"Companheiro(a)";"01- uma";"Dias";"5";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"";"Hotel/resort";"Aventura e natureza";"";"Comentários";"";"Agência de viagens";"";"Sim";"Cvc";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha Quatriciclo";"0";"0";"1";"0";"1";"0";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Chapadão Fazenda do camarão Lagoa Guaraira";"0";"0";"1";"0";"0";"1";"1";"1";"0";"Não";"";"Sim";"Sim";"Cidade linda";"Sim";"1500";"2000";"500";"500";"1000";"";"Normais";"";"5";"5";"?";"5";"5";"4";"4";"?";"5";"?";"5";"?";"4";"4";"4";"5";"3";"5";"4";"4";"3";"?";"4";"?";"4";"5";"Giovana";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588914";"2307fcaa-48f9-4026-8e23-287631e6dad4";"2016-12-27T21:33:33";"212"
"2016-12-26T09:27:43.725-02";"2016-12-26T18:06:46.556-02";"866523028526097";"Brasileiro";"AC";"";"Feminino";"36 a 50 anos";"Técnico";"Comércio";"Real";"R$1.801,00 a R$3.500,00";"";"Solteiro(a)";"Heterossexual";"Família";"02- duas";"Dias";"10";"";"Avião Ônibus de linha";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Van";"Pousada/chalés";"Sol e praia";"";"Já conhecia o local";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Já fez anteriormente";"Praias Chapadão Mirantes Santuario ecológico";"1";"0";"1";"1";"0";"1";"0";"0";"0";"Sim";"Natal";"Não";"Sim";"Belezas naturais e noite de pipa";"Sim";"1200";"1500";"1400";"500";"200";"";"Normais";"";"5";"5";"5";"5";"5";"5";"4";"?";"5";"?";"5";"?";"5";"5";"5";"5";"3";"5";"4";"4";"3";"4";"?";"3";"4";"5";"Valeria";"Praça";"vHZpya9YwWnPpMmMnrYA6m";"5588915";"f1ff16a6-6ec1-43a2-a241-ac6e718087a9";"2016-12-27T21:33:34";"213"
"2016-12-26T11:35:01.911-02";"2016-12-26T18:06:55.286-02";"866523028526097";"Brasileiro";"RJ";"";"Feminino";"36 a 50 anos";"Superior";"Autônomo";"Real";"Acima de R$18.000,00";"";"Casado(a)";"Heterossexual";"Família";"02- duas";"Dias";"8";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hotel/resort";"Aventura e natureza";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Catamarã/lancha Quatriciclo";"0";"0";"1";"0";"1";"0";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Chapadão Fazenda do camarão Lagoa Guaraira Santuario ecológico";"1";"0";"1";"0";"0";"1";"1";"1";"0";"Não";"";"Sim";"Sim";"Belezas naturais e noite de pipa";"Sim";"3500";"2000";"1200";"2000";"0";"";"Normais";"";"5";"5";"?";"5";"5";"5";"4";"5";"5";"5";"5";"5";"?";"5";"5";"5";"2";"5";"4";"5";"4";"?";"?";"?";"4";"5";"Menderson";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588916";"a039dc57-7b69-4d48-a7f7-345e9d984320";"2016-12-27T21:33:35";"214"
"2016-12-26T11:52:00.366-02";"2016-12-26T18:07:03.228-02";"866523028526097";"Brasileiro";"PR";"";"Feminino";"18 a 25 anos";"Superior Incompleto";"Estudante";"Real";"R$881,00 a R$1.800,00";"";"Solteiro(a)";"Bissexual";"Família";"01- uma";"Dias";"7";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"A pé,";"Pousada/chalés";"Sol e praia";"";"Agência de viagem";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Sim";"Pau de arara";"0";"0";"0";"0";"0";"1";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Chapadão Fazenda do camarão Lagoa Guaraira Santuario ecológico";"1";"0";"1";"0";"0";"1";"1";"1";"0";"Não";"";"Sim";"Sim";"Belezas naturais e noite de pipa";"Sim";"500";"1500";"1100";"300";"50";"";"Normais";"";"5";"5";"5";"5";"5";"5";"4";"5";"5";"?";"5";"?";"5";"5";"5";"5";"4";"5";"4";"4";"3";"?";"?";"?";"4";"5";"Kathia";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588917";"d25c16bc-301e-4898-8da5-2d5e96dee0e3";"2016-12-27T21:33:36";"215"
"2016-12-26T12:18:39.744-02";"2016-12-26T18:07:12.728-02";"866523028526097";"Brasileiro";"SP";"";"Feminino";"26 a 35 anos";"Pós-Graduação";"Funcionário público";"Real";"Acima de R$18.000,00";"";"Casado(a)";"Heterossexual";"Família";"01- uma";"Dias";"5";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Carro alugado";"0";"1";"0";"0";"0";"0";"";"Hotel/resort";"Aventura e natureza";"";"Internet";"";"Sozinho/internet";"";"Sim";"Internet";"Não";"";"";"";"";"";"";"";"Sim";"Pau de arara Catamarã/lancha";"0";"0";"1";"0";"0";"1";"";"Concierge (hotel)";"5";"5";"5";"5";"";"Praias Chapadão Fazenda do camarão Lagoa Guaraira";"0";"0";"1";"0";"0";"1";"1";"1";"0";"Não";"";"Sim";"Sim";"Belezas naturais";"Sim";"1000";"1500";"1300";"400";"500";"";"Normais";"";"5";"5";"5";"5";"5";"5";"4";"5";"5";"5";"5";"5";"5";"5";"4";"5";"3";"5";"4";"4";"4";"?";"5";"?";"4";"5";"Daniela";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588918";"81b451d4-6638-49a7-9e38-da35ffb81044";"2016-12-27T21:33:36";"216"
"2016-12-26T12:32:08.615-02";"2016-12-26T18:07:21.093-02";"866523028526097";"Brasileiro";"AM";"";"Feminino";"36 a 50 anos";"Superior";"Professor";"Real";"R$3.501,00 a R$8.800,00";"";"Divorciado(a)";"Heterossexual";"Amigos";"03- três";"Dias";"8";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Sol e praia";"";"Agência de viagem";"";"Agência de viagens";"";"Sim";"Agência de viajem";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias Chapadão Mirantes";"0";"0";"1";"1";"0";"1";"0";"0";"0";"Não";"";"Sim";"Sim";"Belezas naturais e noite da pipa";"Sim";"1500";"600";"1700";"500";"100";"";"Normais";"";"5";"5";"?";"5";"5";"5";"3";"?";"5";"?";"5";"?";"5";"5";"5";"5";"3";"4";"4";"4";"4";"?";"5";"?";"4";"5";"Ellena Basto";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588919";"af9907e9-1560-4f52-8252-b112458c9f61";"2016-12-27T21:33:37";"217"
"2016-12-26T12:43:10.625-02";"2016-12-26T18:07:29.637-02";"866523028526097";"Brasileiro";"AM";"";"Feminino";"36 a 50 anos";"Superior";"Professor";"Real";"R$3.501,00 a R$8.800,00";"";"Solteiro(a)";"Heterossexual";"Amigos";"03- três";"Dias";"8";"";"Avião Transfer/receptivo";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"Outros";"1";"0";"0";"0";"0";"0";"Taxi";"Pousada/chalés";"Sol e praia";"";"Comentários";"";"Sozinho/internet";"";"Não";"";"Não";"";"";"";"";"";"";"";"Não";"";"";"";"";"";"";"";"";"";"";"";"";"";"Falta de interesse";"Praias Chapadão";"0";"0";"1";"0";"0";"1";"0";"0";"0";"Não";"";"Sim";"Sim";"Belezas Naturais e noite de pipa";"Sim";"1300";"1000";"1700";"500";"50";"";"Normais";"";"5";"5";"?";"5";"5";"5";"5";"?";"5";"?";"5";"?";"5";"5";"5";"5";"4";"5";"4";"5";"4";"?";"5";"?";"4";"5";"Rafaela";"Centro";"vHZpya9YwWnPpMmMnrYA6m";"5588920";"343019c1-4bae-4b7d-96bf-5b0fde8c16e1";"2016-12-27T21:33:37";"218"
